key,tangram_A,tangram_B,ori_pre,ori_post,controlled_thread,ada_pre_sim,ada_post_sim,clip_pre_sim,clip_post_sim,sbert_pre_sim,sbert_post_sim,pre_sim,post_sim,gt,eq,lt,human_judgement,ada_diff,clip_diff,sbert_diff
EptBuMXcjEDCkn4r4-page7-172-page6-117,page7-172.svg,page6-117.svg,a slanted f | bottle opener,f | a bottle opener or sideways wrench,True,0.7687102556228638,0.7511194348335266,0.11719374358654022,0.0384499691426754,0.1266433745622635,0.10181604325771332,0.7588604688644409,0.7405310869216919,0.0,0.0,1.0,-1.0,0.017590820789337158,0.07874377444386482,0.02482733130455017
EptBuMXcjEDCkn4r4-page3-207-page6-171,page3-207.svg,page6-171.svg,a person running to the left | walking man,running man | hunched man walking right,False,0.8327476978302002,0.835756242275238,0.6031311750411987,0.3274688422679901,0.2943725287914276,0.3161713182926178,0.8591284155845642,0.8378705978393555,0.0,1.0,0.0,0.0,-0.003008544445037842,0.2756623327732086,-0.021798789501190186
EptBuMXcjEDCkn4r4-page1-42-page7-216,page1-42.svg,page7-216.svg,t tree | a sword facing down with a diamond on the bottom,t | sword facing down with diamond on the bottom,False,0.7669703960418701,0.7601005434989929,0.007878856733441353,0.09216570854187012,0.1536443829536438,0.05542835593223572,0.7429696321487427,0.7420205473899841,0.0,0.0,1.0,-1.0,0.006869852542877197,-0.08428685180842876,0.09821602702140808
JgpDLMrAjki4iqFid-page1-157-page6-13,page1-157.svg,page6-13.svg,the one that a man with his arms out and a square head | looks vaguely a bird with a square on top and another figure jutting out at the bottom,a man with a square head and arms sticking out either side | a bird with a shape jutting out towards the bottom right,True,0.8617955446243286,0.8344259262084961,0.35533782839775085,0.21814750134944916,0.39891374111175537,0.31345129013061523,0.8144592642784119,0.7981034517288208,1.0,0.0,0.0,1.0,0.02736961841583252,0.1371903270483017,0.08546245098114014
JgpDLMrAjki4iqFid-page3-130-page5-165,page3-130.svg,page5-165.svg,the one that it has teeth pointing to the left | a cactus or arrow,a teeth shaped thing pointing towards the right | a cactus,False,0.7800644040107727,0.7807872295379639,0.11939650774002075,0.16016213595867157,0.3456850051879883,0.2528860569000244,0.7774659991264343,0.7666488289833069,0.0,1.0,0.0,0.0,-0.0007228255271911621,-0.04076562821865082,0.09279894828796387
JgpDLMrAjki4iqFid-page2-112-page2-112,page2-112.svg,page2-112.svg,a top over a diamond shape | the one that a funnel balancing on a square that is sideways a diamond,a speaker on top of a tree/base | speaker on top of base,True,0.8683971166610718,0.9419974088668823,0.5161812901496887,0.8268970847129822,0.5890929102897644,0.7839443683624268,0.8354240655899048,0.9125748872756958,0.0,0.0,1.0,-1.0,-0.07360029220581055,-0.31071579456329346,-0.19485145807266235
JgpDLMrAjki4iqFid-page5-96-page5-85,page5-96.svg,page5-85.svg,a cat/fox | the one that a bird/plane flying to the right,cat/fox running left | the cat/fox running to left,False,0.7936797142028809,0.9762033224105835,0.03938562795519829,0.9542094469070435,0.36240142583847046,0.9452950954437256,0.7750269770622253,0.9812654852867126,0.0,0.0,1.0,-1.0,-0.18252360820770264,-0.9148238189518452,-0.5828936696052551
JgpDLMrAjki4iqFid-page9-20-page8-165,page9-20.svg,page8-165.svg,the letter c | the ont that a d,c is for cookie | a d with an extended base,True,0.7867516875267029,0.7676296830177307,0.3889997601509094,0.3476753234863281,0.358821302652359,0.20551952719688416,0.7791881561279297,0.7756961584091187,0.0,1.0,0.0,0.0,0.019122004508972168,0.0413244366645813,0.15330177545547485
JgpDLMrAjki4iqFid-page7-15-page5-57,page7-15.svg,page5-57.svg,the one that a set of vampire teeth upside down | a row of houses,a mountain terrain | mountains,False,0.7699905037879944,0.906647801399231,0.2708824574947357,0.7290443181991577,0.15634118020534515,0.8013001680374146,0.7371952533721924,0.924946665763855,0.0,0.0,1.0,-1.0,-0.13665729761123657,-0.458161860704422,-0.6449589878320694
JgpDLMrAjki4iqFid-page1-147-page1-51,page1-147.svg,page1-51.svg,a big tent | the chevron shaped one,a tent | chevron,False,0.780388355255127,0.7946397066116333,0.42033717036247253,0.3434617519378662,0.11437131464481354,0.0968967154622078,0.7588156461715698,0.7952632308006287,1.0,0.0,0.0,1.0,-0.014251351356506348,0.07687541842460632,0.017474599182605743
JgpDLMrAjki4iqFid-page1-162-page5-128,page1-162.svg,page5-128.svg,the one that a backwards are | curves from the middle right and ends in a square at the middle left,a backwards r | a worm with a square head (head is on the left),True,0.7633734941482544,0.7764351963996887,0.343354731798172,0.11882787942886353,0.17924287915229797,0.20083655416965485,0.7536557912826538,0.7663875818252563,0.0,1.0,0.0,0.0,-0.013061702251434326,0.22452685236930847,-0.021593675017356873
JgpDLMrAjki4iqFid-page3-122-page5-220,page3-122.svg,page5-220.svg,a totem | the one that a diamond shaped square with a square shape cut out of it,"totem | a trophy, square on top of base with square shape cut out at the top",True,0.7806442975997925,0.7852666974067688,-0.06716445088386536,0.19163364171981812,0.18822070956230164,0.25366097688674927,0.7219940423965454,0.753758430480957,1.0,0.0,0.0,1.0,-0.004622399806976318,-0.25879809260368347,-0.06544026732444763
JgpDLMrAjki4iqFid-page3-188-page2-61,page3-188.svg,page2-61.svg,the one that a family crest flag | a rectangle with a figure jutting out to the right,an upside down house | a rectangle with a shape jutting out to the right,False,0.7739167213439941,0.7963712215423584,0.2324972003698349,0.17839650809764862,0.0917537659406662,0.24398043751716614,0.7432023286819458,0.761437177658081,1.0,0.0,0.0,1.0,-0.022454500198364258,0.05410069227218628,-0.15222667157649994
xudMQAqM27mo9rRHB-page5-84-page7-230,page5-84.svg,page7-230.svg,horse | the one that just a slab with a flat edge and a pointy edge,horse facing right | an angled blade with a pointy end,False,0.7221734523773193,0.7901610136032104,-0.11544652283191681,-0.005358388647437096,0.08537951856851578,0.25812897086143494,0.7234350442886353,0.794579029083252,0.0,1.0,0.0,0.0,-0.06798756122589111,-0.11008813418447971,-0.17274945229291916
xudMQAqM27mo9rRHB-page6-192-page6-172,page6-192.svg,page6-172.svg,person kneeling | the one that a man jumping to the right with his left foot still on the floor,person kneeling down | a man jumping with one foot still on the ground,True,0.8315147757530212,0.8444689512252808,0.30385059118270874,0.3143724799156189,0.3467491567134857,0.34634390473365784,0.8392775058746338,0.8440799117088318,0.0,1.0,0.0,0.0,-0.012954175472259521,-0.010521888732910156,0.00040525197982788086
xudMQAqM27mo9rRHB-page7-146-page4-20,page7-146.svg,page4-20.svg,the one that a christmas tree | tai chi,christmas tree | tai chi,False,0.7566766142845154,0.7841941118240356,0.03389354422688484,0.0759291872382164,0.16354429721832275,0.16098153591156006,0.7842572331428528,0.7842323780059814,0.0,1.0,0.0,0.0,-0.027517497539520264,-0.04203564301133156,0.0025627613067626953
xudMQAqM27mo9rRHB-page7-125-page5-6,page7-125.svg,page5-6.svg,half an upright rectangle | the one that a faucet with the top missing,wide pillar | a tap/faucet with the top cut off,False,0.769480288028717,0.7585408687591553,0.23494495451450348,0.10060896724462509,0.08925294876098633,0.11273634433746338,0.7552621960639954,0.7322741150856018,0.0,1.0,0.0,0.0,0.010939419269561768,0.1343359872698784,-0.02348339557647705
xudMQAqM27mo9rRHB-page8-41-page7-198,page8-41.svg,page7-198.svg,the one that an elephants head | snake,kitten/elephant hybrid | the letter s roated 90 degrees right,False,0.808606743812561,0.7408442497253418,0.06303773075342178,0.05831035226583481,0.43310996890068054,-0.004142019897699356,0.8218307495117188,0.716414213180542,1.0,0.0,0.0,1.0,0.06776249408721924,0.004727378487586975,0.4372519887983799
xudMQAqM27mo9rRHB-page4-177-page5-229,page4-177.svg,page5-229.svg,the one that a construction crane | long necked duck,a construction crane pointing upwards to the left | long neck bird walking to the left,False,0.7848214507102966,0.8451945185661316,0.14594095945358276,0.31918683648109436,0.3188927471637726,0.3254951238632202,0.7963777184486389,0.8197921514511108,0.0,0.0,1.0,-1.0,-0.06037306785583496,-0.1732458770275116,-0.006602376699447632
xudMQAqM27mo9rRHB-page1-183-page9-31,page1-183.svg,page9-31.svg,the one that an arrow | too infinity and beyond,upwards arrow | birdhouse,True,0.7625294327735901,0.792304515838623,0.25348857045173645,0.18352462351322174,0.18545597791671753,0.163718119263649,0.817053496837616,0.7923810482025146,0.0,0.0,1.0,-1.0,-0.02977508306503296,0.06996394693851471,0.021737858653068542
xudMQAqM27mo9rRHB-page7-69-page7-69,page7-69.svg,page7-69.svg,tetris block | the one that an american postbox from the front,tetris block | an american postbox from the front with the little red bit,True,0.7587985396385193,0.7750530242919922,0.16606605052947998,0.24317395687103271,0.09001759439706802,0.16099877655506134,0.7684621810913086,0.769777238368988,0.0,1.0,0.0,0.0,-0.0162544846534729,-0.07710790634155273,-0.07098118215799332
xudMQAqM27mo9rRHB-page7-15-page5-57,page7-15.svg,page5-57.svg,scenic mountains | the one that a set of three mountains with the top cut off,scenic mountains | scenic mountains with top cut off,True,0.8395026326179504,0.9256768822669983,0.6830450296401978,0.8799451589584351,0.5359281897544861,0.8094761967658997,0.8536319136619568,0.9541254043579102,0.0,0.0,1.0,-1.0,-0.08617424964904785,-0.1969001293182373,-0.2735480070114136
xudMQAqM27mo9rRHB-page7-241-page3-45,page7-241.svg,page3-45.svg,the one that a wine glass | road sign,wine glass | a road sign,True,0.7734460830688477,0.7972594499588013,-0.0013640777906402946,0.06646750122308731,0.14556333422660828,0.08115792274475098,0.7974866628646851,0.7973488569259644,0.0,1.0,0.0,0.0,-0.023813366889953613,-0.0678315790137276,0.0644054114818573
PYoENtgwHd9vnM5qu-page1-10-page7-244,page1-10.svg,page7-244.svg,left and right arrows and one big arrow pointing | shovel,spike with left and right arrow | broken shovel,True,0.7875153422355652,0.7877549529075623,0.20594072341918945,0.26889076828956604,0.08104943484067917,0.15855802595615387,0.7772576808929443,0.7772830128669739,1.0,0.0,0.0,1.0,-0.0002396106719970703,-0.06295004487037659,-0.0775085911154747
PYoENtgwHd9vnM5qu-page1-75-page1-156,page1-75.svg,page1-156.svg,"left and right arrow, big arrow down | triangle",large cat head | boat on the water,True,0.7826604843139648,0.7637991905212402,0.43123099207878113,0.07203292846679688,0.2959495484828949,0.1383707970380783,0.7734823226928711,0.7616899609565735,1.0,0.0,0.0,1.0,0.01886129379272461,0.35919806361198425,0.1575787514448166
PYoENtgwHd9vnM5qu-page6-179-page6-173,page6-179.svg,page6-173.svg,a man bent over | a man walking,man watering the ground | hunchback man walking,False,0.8618617653846741,0.783318042755127,0.276292085647583,0.4038054645061493,0.28735649585723877,0.12005048245191574,0.874321699142456,0.7827243804931641,0.0,0.0,1.0,-1.0,0.07854372262954712,-0.12751337885856628,0.16730601340532303
PYoENtgwHd9vnM5qu-page1-36-page6-239,page1-36.svg,page6-239.svg,diamond on a pole | rock sliding,diamond on a pole | spike going right,True,0.7765389680862427,0.774761974811554,0.03617465868592262,0.15296533703804016,0.27700209617614746,0.16665038466453552,0.7667838335037231,0.7569907903671265,0.0,1.0,0.0,0.0,0.0017769932746887207,-0.11679067835211754,0.11035171151161194
PYoENtgwHd9vnM5qu-page8-240-page3-92,page8-240.svg,page3-92.svg,an airplane | dinosaur,airplane | turtle swimming,False,0.8304698467254639,0.769978940486908,0.12257932871580124,0.1097920835018158,0.24415425956249237,0.21456199884414673,0.8373536467552185,0.7700481414794922,0.0,1.0,0.0,0.0,0.06049090623855591,0.012787245213985443,0.029592260718345642
PYoENtgwHd9vnM5qu-page8-68-page5-177,page8-68.svg,page5-177.svg,christmas tree | large diamond sitting on two other arrows,christmas tree | large diamond on a triangle then on a stand,True,0.7877986431121826,0.8043277263641357,0.1608753651380539,0.18565212190151215,0.14049309492111206,0.1551898568868637,0.7718895077705383,0.7849779725074768,0.0,1.0,0.0,0.0,-0.016529083251953125,-0.024776756763458252,-0.014696761965751648
PYoENtgwHd9vnM5qu-page4-157-page4-214,page4-157.svg,page4-214.svg,pyramid | big arrow pointing left and down.,upside down cat head | fat arrow pointing right and down,False,0.8086122274398804,0.8208841681480408,0.17940334975719452,0.16300071775913239,0.26690107583999634,0.3906700611114502,0.7940635681152344,0.7969546318054199,0.0,0.0,1.0,-1.0,-0.0122719407081604,0.016402631998062134,-0.12376898527145386
PYoENtgwHd9vnM5qu-page9-38-page9-38,page9-38.svg,page9-38.svg,cross casting shadow | the letter t,cross with a shadow on the ground | cross with shadow,True,0.7243542671203613,0.9509516954421997,0.28778260946273804,0.8868371248245239,0.12313807010650635,0.9179152250289917,0.7319279909133911,0.9566776156425476,0.0,0.0,2.0,-1.0,-0.22659742832183838,-0.5990545153617859,-0.7947771549224854
PYoENtgwHd9vnM5qu-page8-166-page6-24,page8-166.svg,page6-24.svg,letter f | a fat letter e,letter f | fat e,False,0.8775327801704407,0.8210681676864624,0.6570883393287659,0.19882963597774506,0.5256450176239014,0.36186954379081726,0.8405129909515381,0.8209351301193237,0.0,1.0,0.0,0.0,0.05646461248397827,0.4582587033510208,0.1637754738330841
PYoENtgwHd9vnM5qu-page4-11-page-D,page4-11.svg,page-D.svg,a man sitting | man praying,man sitting | man pointing  west,False,0.8614023327827454,0.8585613369941711,0.41648048162460327,0.2621748149394989,0.4309636950492859,0.301490843296051,0.8797524571418762,0.8629328608512878,0.0,1.0,0.0,0.0,0.0028409957885742188,0.15430566668510437,0.12947285175323486
4L3t3bM5HW4u7rdMt-page7-23-page8-213,page7-23.svg,page8-213.svg,a question mark with not dot at the bottom | a large hook with tape wrapped around the bottom,question mark with no dot | top of a question mark (or top of  hook),False,0.7853518724441528,0.860658586025238,0.3060086667537689,0.6662629246711731,0.14793439209461212,0.5139269828796387,0.7189781069755554,0.8949320316314697,0.0,0.0,1.0,-1.0,-0.0753067135810852,-0.3602542579174042,-0.36599259078502655
4L3t3bM5HW4u7rdMt-page3-37-page9-23,page3-37.svg,page9-23.svg,a jug | a sand timer,wine glass upside down | sand timer,True,0.8099133968353271,0.7616336941719055,0.18496015667915344,0.2807397246360779,0.22871679067611694,0.03778842091560364,0.7781075239181519,0.7580354809761047,0.0,0.0,1.0,-1.0,0.04827970266342163,-0.09577956795692444,0.1909283697605133
4L3t3bM5HW4u7rdMt-page1-63-page4-13,page1-63.svg,page4-13.svg,a fat xmas tree | a person with hair sticking up sitting down,a chunky christmas tree | person with tall hair sitting to the right,False,0.7912533283233643,0.7754122018814087,0.1760048121213913,0.125034898519516,0.11333169043064117,0.08817757666110992,0.7775980830192566,0.7614342570304871,0.0,1.0,0.0,0.0,0.015841126441955566,0.050969913601875305,0.02515411376953125
4L3t3bM5HW4u7rdMt-page1-79-page5-155,page1-79.svg,page5-155.svg,a rectangle with three triangles that a tree | a fat christmas tree which is slightly lopsided,three triangles and long rectangle | a fat christmas tree with the top right distorted,True,0.8226771950721741,0.7834996581077576,0.378608375787735,0.16027015447616577,0.4469306170940399,0.14231693744659424,0.7734497785568237,0.7598787546157837,1.0,0.0,0.0,1.0,0.039177536964416504,0.2183382213115692,0.3046136796474457
4L3t3bM5HW4u7rdMt-page6-181-page6-173,page6-181.svg,page6-173.svg,a spanner facing down with a thing on the top | a old man bending over walking to the right,man bending over to the left | old man hunched over walking right,True,0.8003889918327332,0.8766236901283264,0.17705318331718445,0.5291500687599182,0.2535755932331085,0.4575423002243042,0.7592929601669312,0.8577268123626709,0.0,0.0,1.0,-1.0,-0.07623469829559326,-0.35209688544273376,-0.20396670699119568
4L3t3bM5HW4u7rdMt-page7-102-page4-25,page7-102.svg,page4-25.svg,a crossed legged person in a cloaksittin up | a person with a cape,man with cape and crossed legs | person with cape facing right,True,0.8719033002853394,0.9122940301895142,0.1396123617887497,0.5577499866485596,0.46933192014694214,0.7040024399757385,0.8124187588691711,0.8855748772621155,0.0,0.0,1.0,-1.0,-0.040390729904174805,-0.4181376248598099,-0.2346705198287964
4L3t3bM5HW4u7rdMt-page2-65-page2-72,page2-65.svg,page2-72.svg,a person riding a boat to the right | a person on a boat,man in boat | man in boat,False,0.9204781651496887,1.0,0.8388394117355347,1.0,0.8285142779350281,1.0,0.9171445369720459,0.9999988675117493,0.0,0.0,1.0,-1.0,-0.07952183485031128,-0.16116058826446533,-0.17148572206497192
4L3t3bM5HW4u7rdMt-page7-148-page7-148,page7-148.svg,page7-148.svg,a baby's cradle | a whale swimming to the left,cradle | cradle,False,0.7835736274719238,0.9999987483024597,0.019293610006570816,1.0,0.13080339133739471,1.0,0.7531545162200928,1.0,0.0,0.0,1.0,-1.0,-0.2164251208305359,-0.9807063899934292,-0.8691966086626053
4L3t3bM5HW4u7rdMt-page4-194-page7-246,page4-194.svg,page7-246.svg,a person with a cape | a fat guitar shape,"person with cape turned to the right | guitar shape, but a bit distorted",True,0.7758115530014038,0.7659347653388977,0.11087554693222046,0.10241545736789703,0.143341064453125,0.13855178654193878,0.7330312132835388,0.7370210289955139,0.0,1.0,0.0,0.0,0.009876787662506104,0.008460089564323425,0.004789277911186218
