Unnamed: 0,player_id,is_same_thread,phase2_text,phase2_image,phase3_text,phase3_image,phase2_thread,phase3_thread,image_sim,text_sim
119,151,False,boat,page7-41.svg,bowtie or fangs,page3-8.svg,"['page7-39.svg', 'page7-35.svg', 'page7-41.svg']","['page1-125.svg', 'page3-8.svg', 'page5-134.svg']",-0.0353826656937599,0.7714948058128357
120,212,True,cradle,page7-148.svg,cradle,page7-148.svg,"['page7-148.svg', 'page7-148.svg', 'page7-148.svg']","['page7-148.svg', 'page7-148.svg', 'page7-148.svg']",1.0,0.9999983906745912
121,212,False,cradle,page7-148.svg,shuriken,page9-7.svg,"['page7-148.svg', 'page7-148.svg', 'page7-148.svg']","['page5-123.svg', 'page9-7.svg', 'page5-106.svg']",-0.1179759055376052,0.7889654636383057
122,212,True,rabbit,page3-201.svg,person with tall hair sitting to the right,page4-13.svg,"['page1-63.svg', 'page4-13.svg', 'page3-201.svg']","['page1-63.svg', 'page4-13.svg', 'page3-201.svg']",0.4084386825561523,0.7927603721618652
123,212,False,rabbit,page3-201.svg,shuriken,page9-7.svg,"['page1-63.svg', 'page4-13.svg', 'page3-201.svg']","['page5-123.svg', 'page9-7.svg', 'page5-106.svg']",0.0635329484939575,0.7971475124359131
124,212,True,y shape,page5-106.svg,shuriken,page9-7.svg,"['page5-123.svg', 'page9-7.svg', 'page5-106.svg']","['page5-123.svg', 'page9-7.svg', 'page5-106.svg']",0.499798834323883,0.8244112730026245
125,212,False,y shape,page5-106.svg,question mark with no dot,page7-23.svg,"['page5-123.svg', 'page9-7.svg', 'page5-106.svg']","['page7-23.svg', 'page8-213.svg', 'page7-132.svg']",0.1131305992603302,0.7787199020385742
126,212,True,z with no bottom,page7-132.svg,question mark with no dot,page7-23.svg,"['page7-23.svg', 'page8-213.svg', 'page7-132.svg']","['page7-23.svg', 'page8-213.svg', 'page7-132.svg']",0.528449535369873,0.7957074046134949
127,212,False,z with no bottom,page7-132.svg,cradle,page7-148.svg,"['page7-23.svg', 'page8-213.svg', 'page7-132.svg']","['page7-148.svg', 'page7-148.svg', 'page7-148.svg']",-0.1442134082317352,0.781072735786438
128,212,True,person in boat,page7-76.svg,man in boat,page2-72.svg,"['page2-65.svg', 'page2-72.svg', 'page7-76.svg']","['page2-65.svg', 'page2-72.svg', 'page7-76.svg']",0.656611979007721,0.9686242938041688
129,212,False,person in boat,page7-76.svg,person with tall hair sitting to the right,page4-13.svg,"['page2-65.svg', 'page2-72.svg', 'page7-76.svg']","['page1-63.svg', 'page4-13.svg', 'page3-201.svg']",0.1651513427495956,0.8315567970275879
130,161,True,man in boat,page7-76.svg,man in boat,page2-65.svg,"['page2-65.svg', 'page2-72.svg', 'page7-76.svg']","['page2-65.svg', 'page2-72.svg', 'page7-76.svg']",0.657787561416626,0.9999986886978148
131,161,False,man in boat,page7-76.svg,a chunky christmas tree,page1-63.svg,"['page2-65.svg', 'page2-72.svg', 'page7-76.svg']","['page1-63.svg', 'page4-13.svg', 'page3-201.svg']",0.0717842206358909,0.7599838972091675
132,161,True,rabbit (animal with ears),page3-201.svg,a chunky christmas tree,page1-63.svg,"['page1-63.svg', 'page4-13.svg', 'page3-201.svg']","['page1-63.svg', 'page4-13.svg', 'page3-201.svg']",0.4087819159030914,0.7513450384140015
133,161,False,rabbit (animal with ears),page3-201.svg,man in boat,page2-65.svg,"['page1-63.svg', 'page4-13.svg', 'page3-201.svg']","['page2-65.svg', 'page2-72.svg', 'page7-76.svg']",0.1627887338399887,0.764000415802002
134,161,True,the z with no bottom,page7-132.svg,top of a question mark (or top of  hook),page8-213.svg,"['page7-23.svg', 'page8-213.svg', 'page7-132.svg']","['page7-23.svg', 'page8-213.svg', 'page7-132.svg']",0.5137015581130981,0.7999134063720703
135,161,False,the z with no bottom,page7-132.svg,cradle,page7-148.svg,"['page7-23.svg', 'page8-213.svg', 'page7-132.svg']","['page7-148.svg', 'page7-148.svg', 'page7-148.svg']",-0.1442134082317352,0.7765931487083435
136,161,True,the y shape again,page5-106.svg,a leaf with bits cut out,page5-123.svg,"['page5-123.svg', 'page9-7.svg', 'page5-106.svg']","['page5-123.svg', 'page9-7.svg', 'page5-106.svg']",0.5660528540611267,0.7858484983444214
137,161,False,the y shape again,page5-106.svg,top of a question mark (or top of  hook),page8-213.svg,"['page5-123.svg', 'page9-7.svg', 'page5-106.svg']","['page7-23.svg', 'page8-213.svg', 'page7-132.svg']",0.0814227983355522,0.7668328285217285
138,161,True,babys cradle,page7-148.svg,cradle,page7-148.svg,"['page7-148.svg', 'page7-148.svg', 'page7-148.svg']","['page7-148.svg', 'page7-148.svg', 'page7-148.svg']",1.0,0.9328559637069702
139,161,False,babys cradle,page7-148.svg,a leaf with bits cut out,page5-123.svg,"['page7-148.svg', 'page7-148.svg', 'page7-148.svg']","['page5-123.svg', 'page9-7.svg', 'page5-106.svg']",-0.1943408697843551,0.7657163739204407
140,146,True,w shape,page2-20.svg,w shaped,page2-21.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.5957608819007874,0.9730605483055116
141,146,False,w shape,page2-20.svg,large bowl with only one edge showing,page4-233.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page4-233.svg', 'page1-113.svg', 'page7-166.svg']",0.2210120111703872,0.8015788793563843
142,146,True,flat top on triangle no the other one,page7-166.svg,large bowl with only one edge showing,page4-233.svg,"['page4-233.svg', 'page1-113.svg', 'page7-166.svg']","['page4-233.svg', 'page1-113.svg', 'page7-166.svg']",0.5385257601737976,0.8181169629096985
143,146,False,flat top on triangle no the other one,page7-166.svg,a utt plug or arrow pointing up,page1-5.svg,"['page4-233.svg', 'page1-113.svg', 'page7-166.svg']","['page1-5.svg', 'page7-85.svg', 'page6-198.svg']",0.0554313585162162,0.7853108644485474
144,146,True,pregnant woman,page4-11.svg,person praying,page7-86.svg,"['page3-198.svg', 'page7-86.svg', 'page4-11.svg']","['page3-198.svg', 'page7-86.svg', 'page4-11.svg']",0.717285692691803,0.8262352347373962
145,146,False,pregnant woman,page4-11.svg,a utt plug or arrow pointing up,page1-5.svg,"['page3-198.svg', 'page7-86.svg', 'page4-11.svg']","['page1-5.svg', 'page7-85.svg', 'page6-198.svg']",0.2138257175683975,0.766123354434967
146,146,True,tent with flat top,page6-198.svg,a utt plug or arrow pointing up,page1-5.svg,"['page1-5.svg', 'page7-85.svg', 'page6-198.svg']","['page1-5.svg', 'page7-85.svg', 'page6-198.svg']",0.3583301305770874,0.7955240607261658
147,146,False,tent with flat top,page6-198.svg,w shaped,page2-21.svg,"['page1-5.svg', 'page7-85.svg', 'page6-198.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.1718082726001739,0.7889045476913452
148,146,True,triangle,page1-16.svg,triangle,page1-16.svg,"['page1-16.svg', 'page1-16.svg', 'page1-16.svg']","['page1-16.svg', 'page1-16.svg', 'page1-16.svg']",1.0,0.999996542930603
149,146,False,triangle,page1-16.svg,w shaped,page2-21.svg,"['page1-16.svg', 'page1-16.svg', 'page1-16.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",-0.0126574486494064,0.8064192533493042
150,284,True,"flat top, sitting on top of triangle",page7-166.svg,fully shaped bowl,page1-113.svg,"['page4-233.svg', 'page1-113.svg', 'page7-166.svg']","['page4-233.svg', 'page1-113.svg', 'page7-166.svg']",0.4895277619361877,0.8381969332695007
151,284,False,"flat top, sitting on top of triangle",page7-166.svg,person holding a box looking left,page3-198.svg,"['page4-233.svg', 'page1-113.svg', 'page7-166.svg']","['page3-198.svg', 'page7-86.svg', 'page4-11.svg']",-0.0114528117701411,0.7839680314064026
152,284,True,w shape,page2-20.svg,"bird flying upwards, wings spread, pointing triangle  balanced on bottom",page7-10.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.5058064460754395,0.7930439710617065
153,284,False,w shape,page2-20.svg,fully shaped bowl,page1-113.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page4-233.svg', 'page1-113.svg', 'page7-166.svg']",0.127439484000206,0.8450846672058105
154,284,True,triangle only,page1-16.svg,triangle,page1-16.svg,"['page1-16.svg', 'page1-16.svg', 'page1-16.svg']","['page1-16.svg', 'page1-16.svg', 'page1-16.svg']",1.0,0.9049716591835022
155,284,False,triangle only,page1-16.svg,person holding a box looking left,page3-198.svg,"['page1-16.svg', 'page1-16.svg', 'page1-16.svg']","['page3-198.svg', 'page7-86.svg', 'page4-11.svg']",-0.0669063851237297,0.7717102766036987
156,284,True,tent shaped with triangle on top,page6-198.svg,"mountain with 1 large peak in middle, 2 smaller ones on each side",page7-85.svg,"['page1-5.svg', 'page7-85.svg', 'page6-198.svg']","['page1-5.svg', 'page7-85.svg', 'page6-198.svg']",0.3487432897090912,0.8256909251213074
157,284,False,tent shaped with triangle on top,page6-198.svg,triangle,page1-16.svg,"['page1-5.svg', 'page7-85.svg', 'page6-198.svg']","['page1-16.svg', 'page1-16.svg', 'page1-16.svg']",0.006221845280379,0.8602210879325867
158,284,True,pregnant lady looking left,page4-11.svg,person holding a box looking left,page3-198.svg,"['page3-198.svg', 'page7-86.svg', 'page4-11.svg']","['page3-198.svg', 'page7-86.svg', 'page4-11.svg']",0.745482325553894,0.8861866593360901
159,284,False,pregnant lady looking left,page4-11.svg,"bird flying upwards, wings spread, pointing triangle  balanced on bottom",page7-10.svg,"['page3-198.svg', 'page7-86.svg', 'page4-11.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.1483884304761886,0.7880797386169434
160,5,True,h,page4-93.svg,upside down t,page1-129.svg,"['page9-14.svg', 'page1-129.svg', 'page4-93.svg']","['page9-14.svg', 'page1-129.svg', 'page4-93.svg']",0.4129399955272674,0.8143277168273926
161,5,False,h,page4-93.svg,a stomach,page7-198.svg,"['page9-14.svg', 'page1-129.svg', 'page4-93.svg']","['page7-198.svg', 'page7-198.svg', 'page7-198.svg']",0.0232149418443441,0.798396646976471
162,5,True,person stepping,page8-58.svg,person stepping,page4-16.svg,"['page4-16.svg', 'page8-143.svg', 'page8-58.svg']","['page4-16.svg', 'page8-143.svg', 'page8-58.svg']",0.6953450441360474,0.9999985098838806
163,5,False,person stepping,page8-58.svg,a stomach,page7-198.svg,"['page4-16.svg', 'page8-143.svg', 'page8-58.svg']","['page7-198.svg', 'page7-198.svg', 'page7-198.svg']",-0.0619323104619979,0.7629565000534058
164,5,True,arrow pointing down to triangle,page6-162.svg,road sign,page3-45.svg,"['page7-241.svg', 'page3-45.svg', 'page6-162.svg']","['page7-241.svg', 'page3-45.svg', 'page6-162.svg']",0.3509619832038879,0.8241303563117981
165,5,False,arrow pointing down to triangle,page6-162.svg,person stepping,page4-16.svg,"['page7-241.svg', 'page3-45.svg', 'page6-162.svg']","['page4-16.svg', 'page8-143.svg', 'page8-58.svg']",-0.0304711032658815,0.7790589332580566
166,5,True,stomach one,page7-198.svg,a stomach,page7-198.svg,"['page7-198.svg', 'page7-198.svg', 'page7-198.svg']","['page7-198.svg', 'page7-198.svg', 'page7-198.svg']",1.0,0.9086929559707642
167,5,False,stomach one,page7-198.svg,upside down t,page1-129.svg,"['page7-198.svg', 'page7-198.svg', 'page7-198.svg']","['page9-14.svg', 'page1-129.svg', 'page4-93.svg']",-0.0221177488565444,0.786958634853363
168,5,True,person kneeling,page6-192.svg,person kneeling,page6-196.svg,"['page6-196.svg', 'page6-172.svg', 'page6-192.svg']","['page6-196.svg', 'page6-172.svg', 'page6-192.svg']",0.7289258241653442,0.9999983906745912
169,5,False,person kneeling,page6-192.svg,upside down t,page1-129.svg,"['page6-196.svg', 'page6-172.svg', 'page6-192.svg']","['page9-14.svg', 'page1-129.svg', 'page4-93.svg']",-0.1563977301120758,0.7870033383369446
170,107,True,h,page4-93.svg,h,page9-14.svg,"['page9-14.svg', 'page1-129.svg', 'page4-93.svg']","['page9-14.svg', 'page1-129.svg', 'page4-93.svg']",0.4361799955368042,0.999997854232788
171,107,False,h,page4-93.svg,a person standing who has one triangle leg,page8-143.svg,"['page9-14.svg', 'page1-129.svg', 'page4-93.svg']","['page4-16.svg', 'page8-143.svg', 'page8-58.svg']",-0.0006105596548877,0.7797448635101318
172,107,True,stomach one,page7-198.svg,stomach,page7-198.svg,"['page7-198.svg', 'page7-198.svg', 'page7-198.svg']","['page7-198.svg', 'page7-198.svg', 'page7-198.svg']",1.0,0.9295893311500548
173,107,False,stomach one,page7-198.svg,a bird hopping into the air,page6-172.svg,"['page7-198.svg', 'page7-198.svg', 'page7-198.svg']","['page6-196.svg', 'page6-172.svg', 'page6-192.svg']",0.1607756316661834,0.7667284607887268
174,107,True,person stepping to the right with one foot out,page8-58.svg,a person standing who has one triangle leg,page8-143.svg,"['page4-16.svg', 'page8-143.svg', 'page8-58.svg']","['page4-16.svg', 'page8-143.svg', 'page8-58.svg']",0.6831782460212708,0.8616932034492493
175,107,False,person stepping to the right with one foot out,page8-58.svg,arrow pointing down to triangle,page7-241.svg,"['page4-16.svg', 'page8-143.svg', 'page8-58.svg']","['page7-241.svg', 'page3-45.svg', 'page6-162.svg']",-0.020086795091629,0.7925083041191101
176,107,True,arrow pointing down to triangle,page6-162.svg,arrow pointing down to triangle,page7-241.svg,"['page7-241.svg', 'page3-45.svg', 'page6-162.svg']","['page7-241.svg', 'page3-45.svg', 'page6-162.svg']",0.3579007983207702,0.9999979734420776
177,107,False,arrow pointing down to triangle,page6-162.svg,a bird hopping into the air,page6-172.svg,"['page7-241.svg', 'page3-45.svg', 'page6-162.svg']","['page6-196.svg', 'page6-172.svg', 'page6-192.svg']",-0.0630684569478035,0.7907637357711792
178,107,True,person kneeling,page6-192.svg,a bird hopping into the air,page6-172.svg,"['page6-196.svg', 'page6-172.svg', 'page6-192.svg']","['page6-196.svg', 'page6-172.svg', 'page6-192.svg']",0.5797598361968994,0.823803186416626
179,107,False,person kneeling,page6-192.svg,a person standing who has one triangle leg,page8-143.svg,"['page6-196.svg', 'page6-172.svg', 'page6-192.svg']","['page4-16.svg', 'page8-143.svg', 'page8-58.svg']",0.1817406564950943,0.8454237580299377
180,257,True,upward arrow with legs,page3-26.svg,arrow pointing up,page7-8.svg,"['page7-8.svg', 'page6-34.svg', 'page3-26.svg']","['page7-8.svg', 'page6-34.svg', 'page3-26.svg']",0.5298565626144409,0.8835165500640869
181,257,False,upward arrow with legs,page3-26.svg,3 mountains and flat land,page5-58.svg,"['page7-8.svg', 'page6-34.svg', 'page3-26.svg']","['page5-58.svg', 'page5-56.svg', 'page7-15.svg']",-0.1718891710042953,0.776305615901947
182,257,True,lobster,page3-187.svg,half circle top,page5-128.svg,"['page1-132.svg', 'page5-128.svg', 'page3-187.svg']","['page1-132.svg', 'page5-128.svg', 'page3-187.svg']",0.4024292230606079,0.7615467309951782
183,257,False,lobster,page3-187.svg,sunglasses,page3-8.svg,"['page1-132.svg', 'page5-128.svg', 'page3-187.svg']","['page5-134.svg', 'page3-8.svg', 'page5-168.svg']",0.0517330318689346,0.7937714457511902
184,257,True,pumpkin teeth,page5-168.svg,sunglasses,page3-8.svg,"['page5-134.svg', 'page3-8.svg', 'page5-168.svg']","['page5-134.svg', 'page3-8.svg', 'page5-168.svg']",0.6125831604003906,0.7766721844673157
185,257,False,pumpkin teeth,page5-168.svg,half circle top,page5-128.svg,"['page5-134.svg', 'page3-8.svg', 'page5-168.svg']","['page1-132.svg', 'page5-128.svg', 'page3-187.svg']",0.2352948188781738,0.7587417364120483
186,257,True,four mountains,page7-15.svg,3 mountains and flat land,page5-58.svg,"['page5-58.svg', 'page5-56.svg', 'page7-15.svg']","['page5-58.svg', 'page5-56.svg', 'page7-15.svg']",0.7632442116737366,0.8966702818870544
187,257,False,four mountains,page7-15.svg,x at the top,page2-170.svg,"['page5-58.svg', 'page5-56.svg', 'page7-15.svg']","['page5-71.svg', 'page2-170.svg', 'page5-145.svg']",-0.0142534766346216,0.7758033871650696
188,257,True,a bird spreading wings,page5-145.svg,x at the top,page2-170.svg,"['page5-71.svg', 'page2-170.svg', 'page5-145.svg']","['page5-71.svg', 'page2-170.svg', 'page5-145.svg']",0.5763867497444153,0.7965977191925049
189,257,False,a bird spreading wings,page5-145.svg,arrow pointing up,page7-8.svg,"['page5-71.svg', 'page2-170.svg', 'page5-145.svg']","['page7-8.svg', 'page6-34.svg', 'page3-26.svg']",0.1411199271678924,0.8255941867828369
190,177,True,arrow with legs,page3-26.svg,two arrows down one up,page6-34.svg,"['page7-8.svg', 'page6-34.svg', 'page3-26.svg']","['page7-8.svg', 'page6-34.svg', 'page3-26.svg']",0.5098207592964172,0.8269034624099731
191,177,False,arrow with legs,page3-26.svg,mountains,page5-56.svg,"['page7-8.svg', 'page6-34.svg', 'page3-26.svg']","['page5-58.svg', 'page5-56.svg', 'page7-15.svg']",-0.090583249926567,0.7908475399017334
192,177,True,pumkin teeth,page5-168.svg,three teeth down,page5-134.svg,"['page5-134.svg', 'page3-8.svg', 'page5-168.svg']","['page5-134.svg', 'page3-8.svg', 'page5-168.svg']",0.6808422803878784,0.8480602502822876
193,177,False,pumkin teeth,page5-168.svg,two arrows down one up,page6-34.svg,"['page5-134.svg', 'page3-8.svg', 'page5-168.svg']","['page7-8.svg', 'page6-34.svg', 'page3-26.svg']",-0.1701519191265106,0.7505079507827759
194,177,True,lobster,page3-187.svg,a wrench,page1-132.svg,"['page1-132.svg', 'page5-128.svg', 'page3-187.svg']","['page1-132.svg', 'page5-128.svg', 'page3-187.svg']",0.4508084952831268,0.7922824025154114
195,177,False,lobster,page3-187.svg,a bird flying right,page5-71.svg,"['page1-132.svg', 'page5-128.svg', 'page3-187.svg']","['page5-71.svg', 'page2-170.svg', 'page5-145.svg']",0.0601345747709274,0.7848011255264282
196,177,True,a bird,page5-145.svg,a bird flying right,page5-71.svg,"['page5-71.svg', 'page2-170.svg', 'page5-145.svg']","['page5-71.svg', 'page2-170.svg', 'page5-145.svg']",0.6084930300712585,0.9010745882987976
197,177,False,a bird,page5-145.svg,three teeth down,page5-134.svg,"['page5-71.svg', 'page2-170.svg', 'page5-145.svg']","['page5-134.svg', 'page3-8.svg', 'page5-168.svg']",0.2364256381988525,0.7733713388442993
198,177,True,4 mountains,page7-15.svg,mountains,page5-56.svg,"['page5-58.svg', 'page5-56.svg', 'page7-15.svg']","['page5-58.svg', 'page5-56.svg', 'page7-15.svg']",0.7344078421592712,0.8784652352333069
199,177,False,4 mountains,page7-15.svg,a bird flying right,page5-71.svg,"['page5-58.svg', 'page5-56.svg', 'page7-15.svg']","['page5-71.svg', 'page2-170.svg', 'page5-145.svg']",-0.0954979434609413,0.7571146488189697
200,24,True,horse facing right,page5-84.svg,dog facing left,page8-192.svg,"['page8-192.svg', 'page5-86.svg', 'page5-84.svg']","['page8-192.svg', 'page5-86.svg', 'page5-84.svg']",0.710109531879425,0.8876392245292664
201,24,False,horse facing right,page5-84.svg,"shaped the letter ""n""",page8-184.svg,"['page8-192.svg', 'page5-86.svg', 'page5-84.svg']","['page8-184.svg', 'page7-205.svg', 'page7-36.svg']",0.0949088856577873,0.773048460483551
202,24,True,boat facing front,page5-143.svg,boat facing front,page5-143.svg,"['page5-143.svg', 'page5-143.svg', 'page5-143.svg']","['page5-143.svg', 'page5-143.svg', 'page5-143.svg']",1.0,0.9999982118606568
203,24,False,boat facing front,page5-143.svg,dog facing left,page8-192.svg,"['page5-143.svg', 'page5-143.svg', 'page5-143.svg']","['page8-192.svg', 'page5-86.svg', 'page5-84.svg']",-0.1113834977149963,0.8382145762443542
