game_id,configuration_file,round_id,trial_index,block,target,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,phase,description,time_to_message,sec_until_click,response,correct,context_id
G057,ref2_pilot5_binned_threads_19_phase2_3.json,R05346,19,3.0,page5-80.svg,0.5555555555555556,low,switch-bidirectional,148,254,"['page5-80.svg', 'page6-168.svg', 'page1-22.svg', 'page7-59.svg', 'page2-112.svg', 'page8-169.svg', 'page3-24.svg', 'page5-58.svg', 'page3-99.svg', 'page3-193.svg']",2,['fox running to left'],[10],2.0,page5-80.svg,True,19
G046,ref2_pilot5_binned_threads_7_phase2_3.json,R06511,4,0.0,page4-97.svg,0.9685185185185186,high,switch-bidirectional,230,37,"['page7-161.svg', 'page1-82.svg', 'page4-249.svg', 'page3-198.svg', 'page4-16.svg', 'page7-251.svg', 'page6-52.svg', 'page4-97.svg', 'page3-110.svg', 'page7-234.svg']",2,['pot with handle'],[9],6.0,page4-97.svg,True,7
G133,ref2_pilot5_binned_threads_12_phase2_3.json,R02659,46,0.0,page3-121.svg,0.9444444444444444,high,single-utterance-unidirectional,177,24,"['page7-10.svg', 'page7-86.svg', 'page1-162.svg', 'page7-133.svg', 'page1-16.svg', 'page1-113.svg', 'page5-57.svg', 'page5-28.svg', 'page7-85.svg', 'page3-121.svg']",3,"bird/fish facing right, flat right edge",20.0,,,,12
G067,ref2_pilot5_binned_threads_1_phase2_3.json,R05204,19,3.0,page3-198.svg,0.937037037037037,high,switch-bidirectional,73,192,"['page6-181.svg', 'page7-147.svg', 'page9-38.svg', 'page8-164.svg', 'page5-184.svg', 'page7-191.svg', 'page5-135.svg', 'page6-143.svg', 'page1-25.svg', 'page3-198.svg']",2,['Man holding a platter'],[20],2.0,page3-198.svg,True,1
G013,ref2_pilot5_binned_threads_0_phase2_3.json,R06550,42,0.0,page7-148.svg,0.9814814814814816,high,single-utterance-unidirectional,280,147,"['page4-25.svg', 'page8-213.svg', 'page2-72.svg', 'page4-13.svg', 'page9-23.svg', 'page7-246.svg', 'page9-7.svg', 'page5-155.svg', 'page6-173.svg', 'page7-148.svg']",3,cradle,6.0,,,,0
G133,ref2_pilot5_binned_threads_12_phase2_3.json,R00623,32,0.0,page2-21.svg,0.9907407407407408,high,single-utterance-unidirectional,177,24,"['page2-156.svg', 'page2-21.svg', 'page4-233.svg', 'page1-16.svg', 'page6-105.svg', 'page7-23.svg', 'page7-15.svg', 'page3-198.svg', 'page7-107.svg', 'page1-5.svg']",3,w shaped,7.0,,,,12
G013,ref2_pilot5_binned_threads_0_phase2_3.json,R03041,3,0.0,page7-148.svg,0.9814814814814816,high,switch-bidirectional,147,280,"['page2-113.svg', 'page7-76.svg', 'page7-132.svg', 'page5-106.svg', 'page2-49.svg', 'page6-179.svg', 'page1-73.svg', 'page7-148.svg', 'page3-201.svg', 'page9-31.svg']",2,"[""a baby's cradle""]",[11],10.0,page7-148.svg,True,0
G057,ref2_pilot5_binned_threads_19_phase2_3.json,R04638,35,0.0,page1-162.svg,0.9,high,single-utterance-unidirectional,148,254,"['page9-20.svg', 'page1-147.svg', 'page7-15.svg', 'page5-96.svg', 'page1-162.svg', 'page3-130.svg', 'page3-188.svg', 'page1-157.svg', 'page3-122.svg', 'page2-112.svg']",3,looks like a backwards r,10.0,,,,19
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R07546,46,0.0,page5-172.svg,0.9472222222222222,high,single-utterance-unidirectional,217,158,"['page5-85.svg', 'page3-124.svg', 'page6-16.svg', 'page6-149.svg', 'page5-87.svg', 'page7-45.svg', 'page8-8.svg', 'page5-172.svg', 'page7-10.svg', 'page8-63.svg']",3,stout person balancing on triangle,11.0,,,,2
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R02969,13,2.0,page5-168.svg,0.977777777777778,high,switch-bidirectional,107,260,"['page1-14.svg', 'page5-145.svg', 'page7-15.svg', 'page7-195.svg', 'page3-187.svg', 'page5-168.svg', 'page2-174.svg', 'page3-26.svg', 'page8-156.svg', 'page5-239.svg']",2,['pumpkin teeth facing down'],[9],2.0,page5-168.svg,True,8
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R01660,20,3.0,page4-92.svg,0.8944444444444445,high,switch-bidirectional,158,217,"['page8-65.svg', 'page4-232.svg', 'page5-80.svg', 'page4-92.svg', 'page2-166.svg', 'page3-120.svg', 'page2-112.svg', 'page7-10.svg', 'page4-25.svg', 'page8-180.svg']",2,['hen facing right'],[6],3.0,page4-92.svg,True,2
G045,ref2_pilot5_binned_threads_3_phase2_3.json,R00844,25,4.0,page4-237.svg,0.971851851851852,high,switch-bidirectional,262,122,"['page2-64.svg', 'page4-237.svg', 'page5-81.svg', 'page5-193.svg', 'page7-106.svg', 'page7-244.svg', 'page6-245.svg', 'page3-168.svg', 'page2-189.svg', 'page2-191.svg']",2,['skinny two points at top triangle base'],[17],6.0,page4-237.svg,True,3
G046,ref2_pilot5_binned_threads_7_phase2_3.json,R04879,37,0.0,page3-207.svg,0.7388888888888889,low,single-utterance-unidirectional,37,230,"['page6-243.svg', 'page4-96.svg', 'page3-198.svg', 'page1-85.svg', 'page7-172.svg', 'page6-50.svg', 'page3-207.svg', 'page3-41.svg', 'page1-42.svg', 'page3-8.svg']",3,running man,6.0,,,,7
G133,ref2_pilot5_binned_threads_12_phase2_3.json,R01239,2,0.0,page4-11.svg,0.738888888888889,low,switch-bidirectional,177,24,"['page7-166.svg', 'page5-198.svg', 'page7-109.svg', 'page4-11.svg', 'page6-198.svg', 'page1-16.svg', 'page4-176.svg', 'page2-20.svg', 'page3-40.svg', 'page5-58.svg']",2,['pregnant woman kneeling'],[10],4.0,page4-11.svg,True,12
G016,ref2_pilot5_binned_threads_18_phase2_3.json,R05409,21,3.0,page5-155.svg,0.5777777777777778,low,switch-bidirectional,144,195,"['page4-15.svg', 'page3-193.svg', 'page5-155.svg', 'page5-134.svg', 'page1-59.svg', 'page5-89.svg', 'page7-41.svg', 'page7-92.svg', 'page1-116.svg', 'page5-37.svg']",2,['chirtsmas tree'],[20],1.0,page5-155.svg,True,18
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R03677,36,0.0,page5-96.svg,0.5444444444444445,low,single-utterance-unidirectional,217,158,"['page7-10.svg', 'page8-2.svg', 'page2-49.svg', 'page5-193.svg', 'page4-157.svg', 'page5-81.svg', 'page4-118.svg', 'page7-17.svg', 'page5-96.svg', 'page9-11.svg']",3,fox facing left,5.0,,,,2
G008,ref2_pilot5_binned_threads_17_phase2_3.json,R06008,43,0.0,page1-125.svg,0.8455555555555556,low,single-utterance-unidirectional,212,17,"['page1-133.svg', 'page5-57.svg', 'page1-49.svg', 'page5-151.svg', 'page8-8.svg', 'page7-188.svg', 'page6-164.svg', 'page4-242.svg', 'page3-187.svg', 'page1-125.svg']",3,Looks like curtains with points hanging down,18.0,,,,17
G057,ref2_pilot5_binned_threads_19_phase2_3.json,R03129,51,0.0,page5-85.svg,0.5166666666666668,low,single-utterance-unidirectional,148,254,"['page5-128.svg', 'page5-57.svg', 'page2-112.svg', 'page5-165.svg', 'page8-165.svg', 'page5-220.svg', 'page5-85.svg', 'page2-61.svg', 'page1-51.svg', 'page6-13.svg']",3,the cat/fox running to left,10.0,,,,19
G133,ref2_pilot5_binned_threads_12_phase2_3.json,R02114,15,2.0,page6-198.svg,0.9851851851851852,high,switch-bidirectional,177,24,"['page7-166.svg', 'page5-198.svg', 'page7-109.svg', 'page4-11.svg', 'page6-198.svg', 'page1-16.svg', 'page4-176.svg', 'page2-20.svg', 'page3-40.svg', 'page5-58.svg']",2,"['tent looking, flat top, with white triangle on flat bottom']",[28],12.0,page6-198.svg,True,12
G008,ref2_pilot5_binned_threads_17_phase2_3.json,R03033,20,3.0,page3-187.svg,0.8611111111111113,high,switch-bidirectional,17,212,"['page6-92.svg', 'page5-58.svg', 'page1-129.svg', 'page8-236.svg', 'page3-187.svg', 'page2-159.svg', 'page8-216.svg', 'page4-150.svg', 'page7-105.svg', 'page2-103.svg']",2,['donward robot hand'],[16],3.0,page3-187.svg,True,17
G131,ref2_pilot5_binned_threads_4_phase2_3.json,R01219,12,1.0,page1-186.svg,0.4972222222222222,low,switch-bidirectional,243,32,"['page4-135.svg', 'page2-26.svg', 'page1-186.svg', 'page3-38.svg', 'page6-113.svg', 'page8-222.svg', 'page9-36.svg', 'page4-229.svg', 'page8-199.svg', 'page5-122.svg']",2,['the flattest top looks like a bench'],[10],4.0,page1-186.svg,True,4
G045,ref2_pilot5_binned_threads_3_phase2_3.json,R06673,45,0.0,page6-60.svg,0.977777777777778,high,single-utterance-unidirectional,122,262,"['page4-128.svg', 'page6-60.svg', 'page5-87.svg', 'page6-202.svg', 'page1-38.svg', 'page1-162.svg', 'page8-85.svg', 'page7-47.svg', 'page7-76.svg', 'page7-244.svg']",3,really skinny one,8.0,,,,3
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R06270,44,0.0,page3-124.svg,0.9888888888888888,high,single-utterance-unidirectional,217,158,"['page5-85.svg', 'page3-124.svg', 'page6-16.svg', 'page6-149.svg', 'page5-87.svg', 'page7-45.svg', 'page8-8.svg', 'page5-172.svg', 'page7-10.svg', 'page8-63.svg']",3,hallway and entrance to door in white,17.0,,,,2
G069,ref2_pilot5_binned_threads_15_phase2_3.json,R01515,47,0.0,page1-55.svg,0.9092592592592592,high,single-utterance-unidirectional,55,189,"['page6-172.svg', 'page9-13.svg', 'page5-57.svg', 'page6-100.svg', 'page6-9.svg', 'page6-94.svg', 'page1-55.svg', 'page9-32.svg', 'page4-157.svg', 'page8-8.svg']",3,heart on a flat stand,11.0,,,,15
G067,ref2_pilot5_binned_threads_1_phase2_3.json,R03174,48,0.0,page4-214.svg,0.977777777777778,high,single-utterance-unidirectional,73,192,"['page4-214.svg', 'page6-239.svg', 'page3-92.svg', 'page7-244.svg', 'page5-177.svg', 'page6-173.svg', 'page6-24.svg', 'page9-38.svg', 'page-D.svg', 'page1-156.svg']",3,Fat arrow pointing right and down,20.0,,,,1
G069,ref2_pilot5_binned_threads_15_phase2_3.json,R00838,34,0.0,page5-60.svg,0.976851851851852,high,single-utterance-unidirectional,189,55,"['page2-37.svg', 'page9-11.svg', 'page5-60.svg', 'page1-122.svg', 'page2-166.svg', 'page4-157.svg', 'page1-148.svg', 'page8-246.svg', 'page4-89.svg', 'page1-63.svg']",3,mountains in the distance,20.0,,,,15
G131,ref2_pilot5_binned_threads_4_phase2_3.json,R04843,1,0.0,page9-36.svg,0.9685185185185186,high,switch-bidirectional,32,243,"['page4-229.svg', 'page1-186.svg', 'page5-122.svg', 'page4-135.svg', 'page2-26.svg', 'page9-36.svg', 'page6-113.svg', 'page8-199.svg', 'page8-222.svg', 'page3-38.svg']",2,[],[],,,,4
G131,ref2_pilot5_binned_threads_4_phase2_3.json,R03232,16,2.0,page9-36.svg,0.9685185185185186,high,switch-bidirectional,32,243,"['page4-229.svg', 'page1-186.svg', 'page5-122.svg', 'page4-135.svg', 'page2-26.svg', 'page9-36.svg', 'page6-113.svg', 'page8-199.svg', 'page8-222.svg', 'page3-38.svg']",2,['swan facing left'],[10],2.0,page9-36.svg,True,4
G146,ref2_pilot5_binned_threads_5_phase2_3.json,R07500,13,2.0,page1-79.svg,0.977777777777778,high,switch-bidirectional,19,227,"['page6-176.svg', 'page6-162.svg', 'page5-58.svg', 'page8-43.svg', 'page7-69.svg', 'page1-79.svg', 'page4-15.svg', 'page6-117.svg', 'page5-235.svg', 'page8-129.svg']",2,['christmas tree'],[8],4.0,page1-79.svg,True,5
G013,ref2_pilot5_binned_threads_0_phase2_3.json,R04276,36,0.0,page6-181.svg,0.8070370370370371,low,single-utterance-unidirectional,147,280,"['page6-181.svg', 'page1-79.svg', 'page7-148.svg', 'page1-63.svg', 'page3-37.svg', 'page2-65.svg', 'page4-194.svg', 'page7-23.svg', 'page7-102.svg', 'page5-123.svg']",3,man bending over to the left,11.0,,,,0
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R05896,39,0.0,page9-11.svg,0.9907407407407408,high,single-utterance-unidirectional,158,217,"['page5-96.svg', 'page2-49.svg', 'page7-17.svg', 'page9-11.svg', 'page8-2.svg', 'page4-118.svg', 'page5-193.svg', 'page5-81.svg', 'page7-10.svg', 'page4-157.svg']",3,white rectangle in black shape,11.0,,,,2
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R00259,9,1.0,page3-26.svg,0.9833333333333334,high,switch-bidirectional,260,107,"['page5-168.svg', 'page5-145.svg', 'page2-174.svg', 'page1-14.svg', 'page8-156.svg', 'page7-195.svg', 'page3-187.svg', 'page5-239.svg', 'page7-15.svg', 'page3-26.svg']",2,['an upward arrow with legs'],[10],3.0,page3-26.svg,True,8
G041,ref2_pilot5_binned_threads_11_phase2_3.json,R06254,51,0.0,page5-33.svg,0.950925925925926,high,single-utterance-unidirectional,1,249,"['page5-63.svg', 'page5-220.svg', 'page4-212.svg', 'page6-234.svg', 'page5-33.svg', 'page5-104.svg', 'page9-42.svg', 'page2-131.svg', 'page7-58.svg', 'page3-135.svg']",3,this looks like a cup with a small square balanced on top in the centre,22.0,,,,11
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R03353,22,3.0,page2-166.svg,0.977777777777778,high,switch-bidirectional,158,217,"['page8-65.svg', 'page4-232.svg', 'page5-80.svg', 'page4-92.svg', 'page2-166.svg', 'page3-120.svg', 'page2-112.svg', 'page7-10.svg', 'page4-25.svg', 'page8-180.svg']",2,['entrance to tent'],[7],3.0,page2-166.svg,True,2
G131,ref2_pilot5_binned_threads_4_phase2_3.json,R02545,32,0.0,page6-165.svg,0.977777777777778,high,single-utterance-unidirectional,32,243,"['page6-124.svg', 'page1-148.svg', 'page3-60.svg', 'page9-36.svg', 'page1-63.svg', 'page2-157.svg', 'page6-165.svg', 'page3-156.svg', 'page1-112.svg', 'page5-57.svg']",3,flattest bottom,15.0,,,,4
G014,ref2_pilot5_binned_threads_2_phase2_3.json,R01082,41,0.0,page2-49.svg,0.8666666666666668,high,single-utterance-unidirectional,158,217,"['page5-96.svg', 'page2-49.svg', 'page7-17.svg', 'page9-11.svg', 'page8-2.svg', 'page4-118.svg', 'page5-193.svg', 'page5-81.svg', 'page7-10.svg', 'page4-157.svg']",3,on point swuare balancing on large triangle half covering square,30.0,,,,2
G069,ref2_pilot5_binned_threads_15_phase2_3.json,R00202,17,2.0,page4-157.svg,0.9642857142857144,high,switch-bidirectional,55,189,"['page8-180.svg', 'page4-157.svg', 'page7-44.svg', 'page6-113.svg', 'page4-19.svg', 'page5-122.svg', 'page7-17.svg', 'page8-63.svg', 'page4-247.svg', 'page5-68.svg']",2,['like a arrowhead pointing up with triangle feet'],[29],7.0,page4-157.svg,True,15
G056,ref2_pilot5_binned_threads_16_phase2_3.json,R05334,24,3.0,page5-84.svg,0.5111111111111112,low,switch-bidirectional,178,151,"['page6-52.svg', 'page5-143.svg', 'page4-127.svg', 'page2-24.svg', 'page1-148.svg', 'page6-24.svg', 'page5-84.svg', 'page6-205.svg', 'page1-113.svg', 'page7-36.svg']",2,['horse facing right'],[4],4.0,page5-84.svg,True,16
G133,ref2_pilot5_binned_threads_12_phase2_3.json,R07373,6,0.0,page2-20.svg,1.0,high,switch-bidirectional,177,24,"['page7-166.svg', 'page5-198.svg', 'page7-109.svg', 'page4-11.svg', 'page6-198.svg', 'page1-16.svg', 'page4-176.svg', 'page2-20.svg', 'page3-40.svg', 'page5-58.svg']",2,['bat logo on top of a mountain'],[24],11.0,page2-20.svg,True,12
G069,ref2_pilot5_binned_threads_15_phase2_3.json,R02079,42,0.0,page6-94.svg,0.9462962962962962,high,single-utterance-unidirectional,189,55,"['page1-55.svg', 'page6-94.svg', 'page9-13.svg', 'page8-8.svg', 'page4-157.svg', 'page9-32.svg', 'page6-100.svg', 'page5-57.svg', 'page6-172.svg', 'page6-9.svg']",3,fish or whale swimming,23.0,,,,15
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R05751,4,0.0,page5-168.svg,0.977777777777778,high,switch-bidirectional,107,260,"['page1-14.svg', 'page5-145.svg', 'page7-15.svg', 'page7-195.svg', 'page3-187.svg', 'page5-168.svg', 'page2-174.svg', 'page3-26.svg', 'page8-156.svg', 'page5-239.svg']",2,['it looks like teeth you might see on a pumpkin'],[15],6.0,page5-168.svg,True,8
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R00062,25,4.0,page7-15.svg,0.5935185185185186,low,switch-bidirectional,107,260,"['page1-14.svg', 'page5-145.svg', 'page7-15.svg', 'page7-195.svg', 'page3-187.svg', 'page5-168.svg', 'page2-174.svg', 'page3-26.svg', 'page8-156.svg', 'page5-239.svg']",2,['4 mountains'],[5],2.0,page7-15.svg,True,8
G146,ref2_pilot5_binned_threads_5_phase2_3.json,R02528,39,0.0,page5-84.svg,0.5111111111111112,low,single-utterance-unidirectional,19,227,"['page5-84.svg', 'page7-146.svg', 'page8-41.svg', 'page4-177.svg', 'page7-69.svg', 'page7-15.svg', 'page1-183.svg', 'page6-192.svg', 'page7-241.svg', 'page7-125.svg']",3,horse facing right,9.0,,,,5
G067,ref2_pilot5_binned_threads_1_phase2_3.json,R04652,32,0.0,page8-166.svg,1.0,high,single-utterance-unidirectional,192,73,"['page1-75.svg', 'page1-36.svg', 'page8-166.svg', 'page1-10.svg', 'page8-68.svg', 'page9-38.svg', 'page4-157.svg', 'page4-11.svg', 'page8-240.svg', 'page6-179.svg']",3,letter F,8.0,,,,1
G131,ref2_pilot5_binned_threads_4_phase2_3.json,R05977,34,0.0,page3-156.svg,0.975925925925926,high,single-utterance-unidirectional,32,243,"['page6-124.svg', 'page1-148.svg', 'page3-60.svg', 'page9-36.svg', 'page1-63.svg', 'page2-157.svg', 'page6-165.svg', 'page3-156.svg', 'page1-112.svg', 'page5-57.svg']",3,man standing,8.0,,,,4
G146,ref2_pilot5_binned_threads_5_phase2_3.json,R01862,46,0.0,page7-230.svg,0.977777777777778,high,single-utterance-unidirectional,227,19,"['page7-198.svg', 'page5-229.svg', 'page9-31.svg', 'page3-45.svg', 'page7-230.svg', 'page5-57.svg', 'page4-20.svg', 'page6-172.svg', 'page7-69.svg', 'page5-6.svg']",3,Looks like an angled blade with a pointy end,22.0,,,,5
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R03043,14,2.0,page5-145.svg,0.7777777777777779,low,switch-bidirectional,107,260,"['page1-14.svg', 'page5-145.svg', 'page7-15.svg', 'page7-195.svg', 'page3-187.svg', 'page5-168.svg', 'page2-174.svg', 'page3-26.svg', 'page8-156.svg', 'page5-239.svg']",2,['a bird flying up'],[6],3.0,page5-145.svg,True,8
G045,ref2_pilot5_binned_threads_3_phase2_3.json,R06247,26,4.0,page5-81.svg,0.8444444444444444,low,switch-bidirectional,262,122,"['page2-64.svg', 'page4-237.svg', 'page5-81.svg', 'page5-193.svg', 'page7-106.svg', 'page7-244.svg', 'page6-245.svg', 'page3-168.svg', 'page2-189.svg', 'page2-191.svg']",2,['chicken'],[13],2.0,page5-81.svg,True,3
G069,ref2_pilot5_binned_threads_15_phase2_3.json,R02358,32,0.0,page4-89.svg,0.8796296296296295,high,single-utterance-unidirectional,189,55,"['page2-37.svg', 'page9-11.svg', 'page5-60.svg', 'page1-122.svg', 'page2-166.svg', 'page4-157.svg', 'page1-148.svg', 'page8-246.svg', 'page4-89.svg', 'page1-63.svg']",3,person lifting leg up,15.0,,,,15
G138,ref2_pilot5_binned_threads_13_phase2_3.json,R02066,2,0.0,page5-123.svg,0.9564814814814816,high,switch-bidirectional,270,170,"['page2-152.svg', 'page4-97.svg', 'page7-234.svg', 'page8-210.svg', 'page3-189.svg', 'page5-123.svg', 'page7-179.svg', 'page4-103.svg', 'page1-125.svg', 'page5-193.svg']",2,['an object flying in the sky'],[9],6.0,page5-123.svg,True,13
G138,ref2_pilot5_binned_threads_13_phase2_3.json,R07263,26,4.0,page5-193.svg,0.9685185185185186,high,switch-bidirectional,270,170,"['page2-152.svg', 'page4-97.svg', 'page7-234.svg', 'page8-210.svg', 'page3-189.svg', 'page5-123.svg', 'page7-179.svg', 'page4-103.svg', 'page1-125.svg', 'page5-193.svg']",2,['tree'],[3],3.0,page5-193.svg,True,13
G016,ref2_pilot5_binned_threads_18_phase2_3.json,R02004,8,1.0,page1-116.svg,0.8222222222222222,low,switch-bidirectional,144,195,"['page4-15.svg', 'page3-193.svg', 'page5-155.svg', 'page5-134.svg', 'page1-59.svg', 'page5-89.svg', 'page7-41.svg', 'page7-92.svg', 'page1-116.svg', 'page5-37.svg']",2,"['A chimney.', 'squared bottom']","[9, 6]",3.0,page1-116.svg,True,18
G039,ref2_pilot5_binned_threads_8_phase2_3.json,R03829,30,4.0,page3-26.svg,0.9833333333333334,high,switch-bidirectional,107,260,"['page1-14.svg', 'page5-145.svg', 'page7-15.svg', 'page7-195.svg', 'page3-187.svg', 'page5-168.svg', 'page2-174.svg', 'page3-26.svg', 'page8-156.svg', 'page5-239.svg']",2,['arrow with legs'],[7],2.0,page3-26.svg,True,8
G067,ref2_pilot5_binned_threads_1_phase2_3.json,R02445,37,0.0,page1-10.svg,0.8851851851851853,high,single-utterance-unidirectional,73,192,"['page6-179.svg', 'page8-240.svg', 'page4-157.svg', 'page8-166.svg', 'page8-68.svg', 'page1-36.svg', 'page4-11.svg', 'page1-10.svg', 'page9-38.svg', 'page1-75.svg']",3,Spike with left and right arrow,20.0,,,,1
G138,ref2_pilot5_binned_threads_13_phase2_3.json,R05415,15,2.0,page5-123.svg,0.9564814814814816,high,switch-bidirectional,270,170,"['page2-152.svg', 'page4-97.svg', 'page7-234.svg', 'page8-210.svg', 'page3-189.svg', 'page5-123.svg', 'page7-179.svg', 'page4-103.svg', 'page1-125.svg', 'page5-193.svg']",2,['flying object'],[5],2.0,page5-123.svg,True,13
G046,ref2_pilot5_binned_threads_7_phase2_3.json,R02144,30,4.0,page7-234.svg,0.977777777777778,high,switch-bidirectional,230,37,"['page7-161.svg', 'page1-82.svg', 'page4-249.svg', 'page3-198.svg', 'page4-16.svg', 'page7-251.svg', 'page6-52.svg', 'page4-97.svg', 'page3-110.svg', 'page7-234.svg']",2,['umbrella diamond handle'],[6],2.0,page7-234.svg,True,7
G146,ref2_pilot5_binned_threads_5_phase2_3.json,R04431,34,0.0,page4-177.svg,0.9444444444444446,high,single-utterance-unidirectional,227,19,"['page4-177.svg', 'page5-84.svg', 'page8-41.svg', 'page7-15.svg', 'page6-192.svg', 'page7-146.svg', 'page7-69.svg', 'page7-125.svg', 'page7-241.svg', 'page1-183.svg']",3,Looks like a construction crane pointing upwards to the left,13.0,,,,5
G067,ref2_pilot5_binned_threads_1_phase2_3.json,R03818,5,0.0,page1-25.svg,0.95,high,switch-bidirectional,192,73,"['page6-181.svg', 'page6-143.svg', 'page5-184.svg', 'page3-198.svg', 'page7-191.svg', 'page5-135.svg', 'page7-147.svg', 'page8-164.svg', 'page1-25.svg', 'page9-38.svg']",2,['a duck on the water'],[15],5.0,page1-25.svg,True,1
G045,ref2_pilot5_binned_threads_3_phase2_3.json,R00863,33,0.0,page3-67.svg,0.9074074074074074,high,single-utterance-unidirectional,122,262,"['page4-92.svg', 'page7-244.svg', 'page3-67.svg', 'page1-5.svg', 'page6-201.svg', 'page7-246.svg', 'page4-140.svg', 'page4-238.svg', 'page2-79.svg', 'page8-30.svg']",3,"big triangle top, three points on bottom",20.0,,,,3
